user_id,occupation,monthly_income,income_variance,upi_txn_count,upi_avg_amount,upi_inflow_outflow_ratio,gst_filing_frequency,monthly_revenue,savings_ratio,missed_payments,credit_score,loan_repaid,risk_level,reason
1773,freelancer,19171,0.23,87,2735,0.89,3,145191,0.26,0,362,0,High Risk,Stable financial behavior
1774,delivery_agent,13696,0.37,197,1243,1.01,1,135936,0.39,5,324,0,High Risk,High missed payments
1775,delivery_agent,30058,0.53,74,1898,0.6,2,177306,0.45,0,425,0,High Risk,Stable financial behavior
1776,vendor,30313,0.26,435,2434,0.77,0,86538,0.48,0,439,0,High Risk,Stable financial behavior
1777,delivery_agent,29149,0.58,170,2072,1.65,0,124570,0.2,0,423,0,High Risk,Stable financial behavior
1778,shopkeeper,63521,0.16,465,2292,1.24,6,183645,0.41,3,634,1,Medium Risk,High missed payments
1779,shopkeeper,55740,0.11,75,1061,1.82,4,113339,0.14,2,575,0,High Risk,Low savings
1780,vendor,14956,0.55,218,702,1.1,2,141132,0.3,0,341,0,High Risk,Stable financial behavior
1781,vendor,85731,0.13,372,1348,0.9,6,148993,0.13,5,754,1,Low Risk,High missed payments
1782,vendor,92612,0.6,274,56,1.02,1,31330,0.21,3,792,1,Low Risk,High missed payments
1783,freelancer,76641,0.58,50,954,1.57,2,92553,0.47,1,698,1,Medium Risk,Stable financial behavior
1784,delivery_agent,73811,0.17,356,2078,1.33,0,192425,0.12,0,691,1,Medium Risk,Low savings
1785,vendor,62160,0.37,310,2663,1.86,7,167083,0.33,3,621,1,Medium Risk,High missed payments
1786,driver,61313,0.19,62,665,1.4,1,103537,0.32,4,602,1,Medium Risk,High missed payments
1787,driver,73232,0.31,452,1923,1.24,6,80985,0.1,1,691,1,Medium Risk,Low savings
1788,shopkeeper,25417,0.13,445,2670,1.68,10,37044,0.2,2,412,0,High Risk,Stable financial behavior
1789,delivery_agent,34729,0.21,97,2696,1.92,8,189364,0.3,0,459,0,High Risk,Stable financial behavior
1790,vendor,40099,0.28,458,819,1.03,5,142304,0.13,0,498,0,High Risk,Low savings
1791,driver,39961,0.32,362,2339,0.87,1,156322,0.41,3,488,0,High Risk,High missed payments
1792,delivery_agent,22602,0.59,420,1616,1.42,1,43289,0.49,2,391,0,High Risk,Stable financial behavior
1793,shopkeeper,19256,0.5,340,1535,1.25,8,53087,0.15,4,366,0,High Risk,High missed payments
1794,freelancer,96120,0.47,381,1490,1.98,9,95952,0.13,1,826,1,Low Risk,Low savings
1795,delivery_agent,44681,0.37,143,815,1.19,7,56368,0.25,5,507,0,High Risk,High missed payments
1796,delivery_agent,97440,0.52,310,433,0.61,8,140648,0.39,2,828,1,Low Risk,Stable financial behavior
1797,freelancer,74789,0.27,327,2488,1.97,3,90815,0.18,0,699,1,Medium Risk,Low savings
1798,delivery_agent,53361,0.45,408,2993,1.77,3,110693,0.06,3,569,0,High Risk,High missed payments
1799,shopkeeper,74503,0.6,254,737,0.77,1,78900,0.29,4,683,1,Medium Risk,High missed payments
1800,shopkeeper,44540,0.26,234,1199,1.86,9,35494,0.48,3,517,0,High Risk,High missed payments
1801,freelancer,36536,0.44,224,96,1.01,0,136486,0.23,1,465,0,High Risk,Stable financial behavior
1802,vendor,94700,0.52,487,2022,1.07,9,196238,0.24,2,818,1,Low Risk,Stable financial behavior
1803,driver,73043,0.56,436,2716,1.86,3,176405,0.49,3,688,1,Medium Risk,High missed payments
1804,vendor,88532,0.46,429,513,1.3,9,53050,0.36,5,776,1,Low Risk,High missed payments
1805,delivery_agent,66575,0.24,358,1922,0.71,9,117799,0.37,5,644,1,Medium Risk,High missed payments
1806,driver,12871,0.26,464,172,1.05,10,151016,0.3,3,336,0,High Risk,High missed payments
1807,freelancer,56002,0.11,118,2231,1.58,7,108257,0.49,0,585,0,High Risk,Stable financial behavior
1808,freelancer,59812,0.48,153,1692,0.76,1,68070,0.36,3,596,0,High Risk,High missed payments
1809,driver,32626,0.12,295,890,1.39,11,25166,0.45,4,447,0,High Risk,High missed payments
1810,shopkeeper,69979,0.53,210,1635,1.54,10,158193,0.36,2,666,1,Medium Risk,Stable financial behavior
1811,driver,86057,0.16,249,2946,1.02,7,165749,0.38,1,762,1,Low Risk,Stable financial behavior
1812,delivery_agent,76668,0.19,265,2704,1.54,0,107409,0.18,5,696,1,Medium Risk,High missed payments
1813,shopkeeper,90070,0.34,483,1853,1.83,0,57664,0.19,3,787,1,Low Risk,High missed payments
1814,freelancer,99390,0.47,261,72,1.21,3,149926,0.4,4,833,1,Low Risk,High missed payments
1815,driver,52998,0.17,65,615,1.07,6,21293,0.18,5,552,0,High Risk,High missed payments
1816,vendor,73814,0.32,421,1959,0.88,8,173515,0.3,5,688,1,Medium Risk,High missed payments
1817,vendor,55607,0.34,381,2863,1.41,4,69212,0.16,1,585,0,High Risk,Low savings
1818,delivery_agent,17812,0.21,254,1014,1.82,1,95276,0.42,5,353,0,High Risk,High missed payments
1819,vendor,71844,0.16,414,2332,0.99,11,32559,0.1,4,678,1,Medium Risk,High missed payments
1820,driver,80093,0.52,88,1045,1.09,6,85231,0.42,5,713,1,Medium Risk,High missed payments
1821,driver,12179,0.35,138,1237,1.11,10,128277,0.32,5,317,0,High Risk,High missed payments
1822,vendor,53798,0.11,479,1844,1.34,1,190116,0.13,3,573,0,High Risk,High missed payments
1823,driver,84601,0.5,305,875,0.84,8,41747,0.29,3,750,1,Low Risk,High missed payments
1824,delivery_agent,18275,0.59,303,265,1.73,8,181201,0.18,2,363,0,High Risk,Low savings
1825,shopkeeper,60574,0.4,265,706,0.94,2,20037,0.2,0,610,1,Medium Risk,Stable financial behavior
1826,delivery_agent,57857,0.35,417,1163,1.56,7,124294,0.21,4,596,0,High Risk,High missed payments
1827,delivery_agent,30700,0.54,352,2037,1.27,10,117847,0.08,0,441,0,High Risk,Low savings
1828,driver,49464,0.58,221,360,1.38,3,123742,0.49,0,547,0,High Risk,Stable financial behavior
1829,shopkeeper,52351,0.48,186,606,0.77,2,68503,0.06,5,548,0,High Risk,High missed payments
1830,driver,92534,0.32,433,2354,1.6,0,48207,0.35,1,804,1,Low Risk,Stable financial behavior
1831,freelancer,23869,0.4,227,2630,0.78,4,53241,0.22,1,392,0,High Risk,Stable financial behavior
1832,driver,70315,0.45,126,1606,0.67,10,151130,0.34,5,657,1,Medium Risk,High missed payments
1833,driver,30954,0.2,237,101,1.32,3,116171,0.21,4,430,0,High Risk,High missed payments
1834,driver,41555,0.32,64,1411,1.56,0,165906,0.35,0,493,0,High Risk,Stable financial behavior
1835,shopkeeper,73353,0.51,341,1244,0.58,9,137302,0.38,2,688,1,Medium Risk,Stable financial behavior
1836,driver,92190,0.43,368,1698,0.6,7,178262,0.36,0,802,1,Low Risk,Stable financial behavior
1837,shopkeeper,55026,0.31,374,2397,1.7,7,92832,0.1,1,583,0,High Risk,Low savings
1838,vendor,56976,0.43,263,721,1.71,7,41383,0.35,0,594,0,High Risk,Stable financial behavior
1839,freelancer,90578,0.16,257,827,0.87,2,144291,0.18,3,781,1,Low Risk,High missed payments
1840,shopkeeper,55095,0.3,218,881,1.42,5,175732,0.06,3,573,0,High Risk,High missed payments
1841,vendor,24270,0.5,379,2329,1.16,11,22674,0.24,2,402,0,High Risk,Stable financial behavior
1842,shopkeeper,40908,0.21,329,1910,1.45,11,134100,0.25,4,496,0,High Risk,High missed payments
1843,shopkeeper,25523,0.19,354,1579,1.79,6,129369,0.26,0,412,0,High Risk,Stable financial behavior
1844,freelancer,72433,0.58,195,2125,0.62,8,42820,0.37,3,675,1,Medium Risk,High missed payments
1845,delivery_agent,57068,0.2,312,2022,1.67,4,176738,0.19,4,587,0,High Risk,High missed payments
1846,delivery_agent,29991,0.23,53,1124,1.24,8,63794,0.19,3,421,0,High Risk,High missed payments
1847,shopkeeper,20775,0.58,139,1766,1.35,5,153148,0.08,4,366,0,High Risk,High missed payments
1848,driver,87801,0.47,109,1333,1.48,9,148544,0.36,4,763,1,Low Risk,High missed payments
1849,vendor,94995,0.45,360,640,1.88,9,57555,0.31,3,816,1,Low Risk,High missed payments
1850,driver,71250,0.53,65,2882,0.59,9,52406,0.21,5,659,1,Medium Risk,High missed payments
1851,driver,26673,0.16,276,2717,0.54,3,60262,0.37,1,411,0,High Risk,Stable financial behavior
1852,shopkeeper,37056,0.45,78,2036,0.77,0,111320,0.29,4,457,0,High Risk,High missed payments
1853,shopkeeper,16614,0.35,200,2683,1.98,0,174288,0.26,5,342,0,High Risk,High missed payments
1854,shopkeeper,17415,0.51,294,1051,1.57,9,50284,0.28,0,363,0,High Risk,Stable financial behavior
1855,shopkeeper,98691,0.35,319,2281,1.42,4,171243,0.34,5,830,1,Low Risk,High missed payments
1856,delivery_agent,53884,0.41,128,1096,0.57,2,110627,0.35,3,561,0,High Risk,High missed payments
1857,shopkeeper,26964,0.34,482,2226,1.82,4,165405,0.18,5,414,0,High Risk,High missed payments
1858,delivery_agent,47726,0.34,338,2388,1.72,4,181607,0.11,1,538,0,High Risk,Low savings
1859,delivery_agent,47044,0.48,202,1905,1.5,0,109023,0.12,3,523,0,High Risk,High missed payments
1860,shopkeeper,67149,0.41,326,550,1.01,7,184772,0.34,2,651,1,Medium Risk,Stable financial behavior
1861,freelancer,47544,0.42,450,2283,0.61,4,61516,0.44,0,542,0,High Risk,Stable financial behavior
1862,vendor,59976,0.33,328,528,1.37,4,35577,0.23,2,608,1,Medium Risk,Stable financial behavior
1863,driver,42252,0.37,106,1644,1.58,8,35015,0.13,5,492,0,High Risk,High missed payments
1864,delivery_agent,13832,0.47,235,2589,0.64,7,111104,0.39,4,330,0,High Risk,High missed payments
1865,vendor,90437,0.51,447,562,1.45,0,134412,0.42,5,784,1,Low Risk,High missed payments
1866,freelancer,44148,0.45,142,2564,0.93,2,111740,0.45,4,504,0,High Risk,High missed payments
1867,driver,71240,0.56,325,2382,1.65,11,172308,0.32,2,678,1,Medium Risk,Stable financial behavior
1868,driver,98454,0.51,207,650,1.31,6,86640,0.44,2,831,1,Low Risk,Stable financial behavior
1869,delivery_agent,95076,0.38,324,1490,0.69,0,103190,0.06,4,805,1,Low Risk,High missed payments
1870,shopkeeper,87116,0.44,230,1173,1.29,0,149516,0.1,1,762,1,Low Risk,Low savings
1871,freelancer,63459,0.56,408,238,1.09,4,196776,0.09,0,632,1,Medium Risk,Low savings
1872,delivery_agent,48402,0.41,489,1038,0.77,8,193441,0.37,3,545,0,High Risk,High missed payments
1873,freelancer,67727,0.51,126,2987,1.76,5,154718,0.08,2,646,1,Medium Risk,Low savings
1874,shopkeeper,48578,0.44,200,1931,0.52,9,107007,0.27,0,540,0,High Risk,Stable financial behavior
1875,shopkeeper,32318,0.38,495,437,0.97,1,176978,0.26,3,447,0,High Risk,High missed payments
1876,delivery_agent,85715,0.22,287,2338,0.52,10,67728,0.19,5,752,1,Low Risk,High missed payments
1877,shopkeeper,87787,0.31,338,1855,0.64,8,34878,0.44,3,771,1,Low Risk,High missed payments
1878,vendor,95029,0.58,280,2083,0.95,5,148925,0.13,2,810,1,Low Risk,Low savings
1879,driver,30466,0.43,67,1804,0.58,4,29145,0.21,1,425,0,High Risk,Stable financial behavior
1880,delivery_agent,55475,0.38,122,2514,1.39,4,108578,0.4,1,577,0,High Risk,Stable financial behavior
1881,freelancer,70142,0.57,466,2273,0.63,11,38226,0.06,0,676,1,Medium Risk,Low savings
1882,vendor,95160,0.39,465,436,1.55,2,22802,0.35,5,814,1,Low Risk,High missed payments
1883,delivery_agent,36564,0.36,238,1544,0.58,5,44119,0.42,0,471,0,High Risk,Stable financial behavior
1884,shopkeeper,32412,0.48,487,902,0.59,3,83560,0.47,4,447,0,High Risk,High missed payments
1885,shopkeeper,61001,0.46,66,2760,0.96,11,77353,0.44,1,610,1,Medium Risk,Stable financial behavior
1886,shopkeeper,67649,0.2,68,501,1.84,9,143001,0.19,0,651,1,Medium Risk,Low savings
1887,shopkeeper,70957,0.34,268,2374,1.46,1,91641,0.31,4,666,1,Medium Risk,High missed payments
1888,freelancer,45517,0.34,375,1808,1.66,2,71712,0.08,5,517,0,High Risk,High missed payments
1889,vendor,23156,0.29,169,262,0.71,8,150085,0.17,3,384,0,High Risk,High missed payments
1890,driver,33064,0.36,150,90,1.75,10,88285,0.09,0,450,0,High Risk,Low savings
1891,freelancer,35711,0.31,83,1195,0.51,10,135278,0.19,4,453,0,High Risk,High missed payments
1892,freelancer,40106,0.2,133,2391,0.82,8,194021,0.44,1,488,0,High Risk,Stable financial behavior
1893,driver,75458,0.31,458,649,1.42,5,185201,0.21,3,702,1,Medium Risk,High missed payments
1894,driver,26589,0.14,245,2074,1.06,9,44512,0.3,0,415,0,High Risk,Stable financial behavior
1895,shopkeeper,99272,0.39,379,2638,1.98,9,122077,0.25,1,846,1,Low Risk,Stable financial behavior
1896,freelancer,96511,0.53,251,2080,0.55,8,22064,0.26,3,817,1,Low Risk,High missed payments
1897,delivery_agent,17214,0.46,393,1832,2.0,3,115614,0.49,2,361,0,High Risk,Stable financial behavior
1898,driver,95731,0.28,390,1901,1.44,10,137639,0.18,1,824,1,Low Risk,Low savings
1899,driver,37127,0.14,60,2548,1.34,4,50011,0.33,2,465,0,High Risk,Stable financial behavior
1900,vendor,15141,0.2,396,1829,0.59,9,91152,0.24,5,342,0,High Risk,High missed payments
1901,delivery_agent,38884,0.37,449,2887,0.91,5,30960,0.08,0,490,0,High Risk,Low savings
1902,delivery_agent,12708,0.2,267,2431,1.89,8,141789,0.27,4,328,0,High Risk,High missed payments
1903,driver,28375,0.37,494,1954,1.03,4,78920,0.42,0,432,0,High Risk,Stable financial behavior
1904,shopkeeper,25088,0.22,302,2988,1.49,7,41387,0.09,1,405,0,High Risk,Low savings
1905,vendor,67615,0.52,271,2141,2.0,10,166396,0.08,2,653,1,Medium Risk,Low savings
1906,delivery_agent,55046,0.3,432,193,0.89,0,83960,0.12,2,579,0,High Risk,Low savings
1907,driver,20014,0.22,418,382,1.36,4,142994,0.39,3,375,0,High Risk,High missed payments
1908,delivery_agent,74425,0.51,129,1047,1.54,9,52628,0.38,0,693,1,Medium Risk,Stable financial behavior
1909,vendor,13273,0.27,56,1469,0.75,0,141269,0.3,0,325,0,High Risk,Stable financial behavior
1910,vendor,57135,0.16,321,104,0.72,9,67452,0.26,1,594,0,High Risk,Stable financial behavior
1911,freelancer,40881,0.39,276,1380,1.18,5,61098,0.45,2,495,0,High Risk,Stable financial behavior
1912,driver,88077,0.39,65,2967,1.08,6,190307,0.4,1,767,1,Low Risk,Stable financial behavior
1913,vendor,18712,0.46,473,1496,1.57,11,106861,0.42,1,377,0,High Risk,Stable financial behavior
1914,freelancer,84704,0.22,61,1490,0.6,4,47949,0.42,5,738,1,Medium Risk,High missed payments
1915,freelancer,62874,0.32,340,2894,1.96,0,173893,0.34,2,625,1,Medium Risk,Stable financial behavior
1916,delivery_agent,79087,0.24,290,2422,0.52,5,173104,0.26,1,719,1,Medium Risk,Stable financial behavior
1917,delivery_agent,22297,0.14,70,1783,1.4,9,93537,0.44,2,381,0,High Risk,Stable financial behavior
1918,freelancer,37128,0.54,227,1744,1.34,4,166375,0.47,1,473,0,High Risk,Stable financial behavior
1919,delivery_agent,78368,0.46,476,129,0.7,5,136003,0.06,4,714,1,Medium Risk,High missed payments
1920,vendor,97599,0.25,277,1034,0.73,10,163375,0.07,1,829,1,Low Risk,Low savings
1921,shopkeeper,98499,0.4,322,2655,1.69,9,70701,0.48,1,840,1,Low Risk,Stable financial behavior
1922,vendor,88958,0.2,337,914,1.83,6,70511,0.17,4,776,1,Low Risk,High missed payments
1923,freelancer,42920,0.55,346,2814,0.92,6,100664,0.44,0,513,0,High Risk,Stable financial behavior
1924,freelancer,21156,0.16,183,1637,1.16,1,169352,0.22,2,373,0,High Risk,Stable financial behavior
1925,vendor,21108,0.1,332,521,1.03,11,59427,0.1,3,380,0,High Risk,High missed payments
1926,delivery_agent,41845,0.35,453,2171,0.61,2,117180,0.09,4,498,0,High Risk,High missed payments
1927,delivery_agent,12800,0.39,202,1626,1.51,11,123550,0.12,0,332,0,High Risk,Low savings
1928,freelancer,52712,0.39,115,1552,1.74,5,158039,0.16,1,560,0,High Risk,Low savings
1929,driver,12610,0.13,186,638,0.96,2,157733,0.27,5,318,0,High Risk,High missed payments
1930,delivery_agent,87603,0.26,141,1460,1.99,1,97952,0.37,0,768,1,Low Risk,Stable financial behavior
1931,vendor,43872,0.35,486,1955,0.61,3,86046,0.49,4,514,0,High Risk,High missed payments
1932,delivery_agent,20728,0.21,366,613,1.49,4,126918,0.25,5,373,0,High Risk,High missed payments
1933,vendor,30583,0.54,471,516,1.17,10,55200,0.28,1,444,0,High Risk,Stable financial behavior
1934,freelancer,95774,0.14,308,648,1.17,9,87442,0.28,0,824,1,Low Risk,Stable financial behavior
1935,delivery_agent,17263,0.34,152,1694,1.19,8,111070,0.29,3,350,0,High Risk,High missed payments
1936,vendor,77450,0.45,104,1041,0.89,2,78168,0.28,2,700,1,Medium Risk,Stable financial behavior
1937,freelancer,99285,0.23,306,1982,1.57,2,68322,0.05,2,836,1,Low Risk,Low savings
1938,driver,29456,0.41,150,2834,1.58,5,188768,0.05,4,418,0,High Risk,High missed payments
1939,vendor,75942,0.51,247,2345,0.92,4,90246,0.09,1,698,1,Medium Risk,Low savings
1940,driver,23689,0.2,350,1654,1.75,5,189964,0.1,1,398,0,High Risk,Low savings
1941,driver,42934,0.56,275,116,0.98,6,35583,0.37,2,506,0,High Risk,Stable financial behavior
1942,shopkeeper,43276,0.38,480,2670,1.59,10,102720,0.14,0,521,0,High Risk,Low savings
1943,delivery_agent,29873,0.25,286,2800,0.68,2,175925,0.45,1,430,0,High Risk,Stable financial behavior
1944,vendor,23050,0.32,75,519,0.75,4,157181,0.47,3,380,0,High Risk,High missed payments
1945,driver,76216,0.26,170,2590,0.97,7,79757,0.49,3,698,1,Medium Risk,High missed payments
1946,shopkeeper,94444,0.46,447,1774,1.39,3,26659,0.47,1,817,1,Low Risk,Stable financial behavior
1947,freelancer,94040,0.5,231,2760,1.47,9,21238,0.17,1,808,1,Low Risk,Low savings
1948,vendor,31644,0.52,248,2383,1.09,1,141270,0.28,2,436,0,High Risk,Stable financial behavior
1949,driver,72021,0.59,351,1681,0.62,3,139211,0.13,4,672,1,Medium Risk,High missed payments
1950,delivery_agent,47125,0.5,304,2409,1.06,1,35064,0.41,2,530,0,High Risk,Stable financial behavior
1951,shopkeeper,76899,0.4,171,2406,1.53,2,182187,0.45,4,698,1,Medium Risk,High missed payments
1952,driver,52291,0.27,80,824,1.51,3,183024,0.43,3,553,0,High Risk,High missed payments
1953,delivery_agent,45060,0.37,364,1186,0.74,3,156692,0.25,4,516,0,High Risk,High missed payments
1954,driver,11538,0.12,334,2061,0.51,9,119790,0.39,2,325,0,High Risk,Stable financial behavior
1955,vendor,46176,0.47,155,2553,1.63,8,122985,0.09,1,523,0,High Risk,Low savings
1956,vendor,51520,0.32,273,1536,0.66,9,64258,0.07,4,552,0,High Risk,High missed payments
1957,vendor,35675,0.11,322,181,0.62,5,155542,0.39,2,465,0,High Risk,Stable financial behavior
1958,shopkeeper,28287,0.13,447,979,0.5,8,173075,0.24,3,424,0,High Risk,High missed payments
1959,vendor,10174,0.29,281,978,1.15,3,178643,0.5,5,309,0,High Risk,High missed payments
1960,delivery_agent,44998,0.39,469,2218,1.25,8,44668,0.09,4,521,0,High Risk,High missed payments
1961,driver,63312,0.33,305,1270,1.46,10,97259,0.44,3,629,1,Medium Risk,High missed payments
1962,freelancer,22112,0.41,491,1555,0.94,8,132192,0.27,3,390,0,High Risk,High missed payments
1963,delivery_agent,85225,0.34,73,683,1.57,5,116576,0.42,0,753,1,Low Risk,Stable financial behavior
1964,delivery_agent,54814,0.43,158,2994,0.75,4,125481,0.42,5,565,0,High Risk,High missed payments
1965,vendor,95091,0.21,240,2869,1.75,2,131505,0.46,4,809,1,Low Risk,High missed payments
1966,shopkeeper,60719,0.16,396,1112,1.36,4,183118,0.18,2,614,1,Medium Risk,Low savings
1967,driver,43919,0.4,74,2663,1.38,2,25397,0.48,4,501,0,High Risk,High missed payments
1968,shopkeeper,83155,0.34,236,2609,0.81,4,119925,0.12,4,735,1,Medium Risk,High missed payments
1969,driver,81569,0.11,337,1234,0.61,4,103481,0.09,5,727,1,Medium Risk,High missed payments
1970,driver,51328,0.29,165,338,1.2,1,173305,0.24,3,547,0,High Risk,High missed payments
1971,shopkeeper,80482,0.15,387,2297,1.42,8,80308,0.42,3,732,1,Medium Risk,High missed payments
1972,delivery_agent,34618,0.37,415,1861,0.64,6,21130,0.26,3,459,0,High Risk,High missed payments
1973,driver,44675,0.3,451,577,1.93,5,144293,0.42,3,523,0,High Risk,High missed payments
1974,shopkeeper,28919,0.41,86,966,1.97,4,34071,0.38,5,413,0,High Risk,High missed payments
1975,driver,14173,0.5,331,1758,1.32,3,105517,0.14,2,337,0,High Risk,Low savings
1976,freelancer,36400,0.25,186,1456,1.93,7,130240,0.48,1,471,0,High Risk,Stable financial behavior
1977,delivery_agent,60445,0.58,276,1291,0.77,1,22118,0.08,0,608,1,Medium Risk,Low savings
1978,vendor,80305,0.37,369,1160,0.54,7,151735,0.45,3,727,1,Medium Risk,High missed payments
1979,driver,47564,0.41,377,848,0.56,0,82408,0.19,3,530,0,High Risk,High missed payments
1980,freelancer,55814,0.44,453,1573,1.38,9,71786,0.28,0,594,0,High Risk,Stable financial behavior
1981,vendor,89747,0.43,231,61,0.59,0,101271,0.24,3,773,1,Low Risk,High missed payments
1982,vendor,98791,0.36,411,882,1.94,2,39158,0.13,1,840,1,Low Risk,Low savings
1983,driver,37962,0.31,135,2938,0.71,4,51087,0.21,4,466,0,High Risk,High missed payments
1984,shopkeeper,94892,0.13,463,2740,0.96,5,108114,0.14,0,821,1,Low Risk,Low savings
1985,driver,95842,0.11,102,1291,1.73,3,39874,0.14,2,811,1,Low Risk,Low savings
1986,freelancer,80533,0.28,397,1722,0.83,6,103443,0.13,0,734,1,Medium Risk,Low savings
1987,vendor,66184,0.27,404,2203,0.86,6,60821,0.27,1,649,1,Medium Risk,Stable financial behavior
1988,driver,92912,0.29,284,740,1.46,1,135675,0.41,5,794,1,Low Risk,High missed payments
1989,shopkeeper,20578,0.17,496,577,0.91,1,80582,0.31,2,380,0,High Risk,Stable financial behavior
1990,driver,28624,0.47,316,1545,0.83,1,142603,0.45,4,418,0,High Risk,High missed payments
